id,nifti_path,y0,y1,y2,y3,y4
120,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01101/ses-20210516/sub-ctsr01101_ses-20210516_sequ-15_space-aligASL_ct.nii.gz,776.3232,770.05835,709.0032,688.0993,848.9344
121,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00463/ses-20130821/sub-ctsr00463_ses-20130821_sequ-14_space-aligASL_ct.nii.gz,514.2725,330.8245,411.98062,389.58496,578.3671
122,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01349/ses-20070923/sub-ctsr01349_ses-20070923_sequ-12_space-aligASL_ct.nii.gz,461.61862,449.05298,409.84622,360.84244,364.09537
123,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02594/ses-20180913/sub-ctsr02594_ses-20180913_sequ-19_space-aligASL_ct.nii.gz,692.1848,582.98785,619.2127,648.72943,976.19525
124,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00083/ses-20150604/sub-ctsr00083_ses-20150604_sequ-10_space-aligASL_ct.nii.gz,405.56668,380.93915,342.95544,342.05334,465.69217
125,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01109/ses-20180518/sub-ctsr01109_ses-20180518_sequ-13_space-aligASL_ct.nii.gz,874.1766,797.7795,693.671,596.7995,647.6436
126,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00317/ses-20140619/sub-ctsr00317_ses-20140619_sequ-14_space-aligASL_ct.nii.gz,853.9618,799.7844,725.4076,598.9959,719.19525
127,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00964/ses-20120625/sub-ctsr00964_ses-20120625_sequ-11_space-aligASL_ct.nii.gz,291.9308,283.23688,278.75024,276.10834,404.6363
128,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00862/ses-20140803/sub-ctsr00862_ses-20140803_sequ-20_space-aligASL_ct.nii.gz,538.3325,525.3134,460.9384,448.4636,538.74603
129,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01205/ses-20171217/sub-ctsr01205_ses-20171217_sequ-13_space-aligASL_ct.nii.gz,803.7262,790.9118,664.79236,571.4141,647.1174
130,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00519/ses-20200627/sub-ctsr00519_ses-20200627_sequ-23_space-aligASL_ct.nii.gz,626.224,602.9406,555.9517,496.4883,572.0483
131,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01240/ses-20201003/sub-ctsr01240_ses-20201003_sequ-14_space-aligASL_ct.nii.gz,481.12643,455.13425,488.30124,589.4995,738.25146
132,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00249/ses-20140508/sub-ctsr00249_ses-20140508_sequ-15_space-aligASL_ct.nii.gz,354.7273,342.5522,336.7204,352.9046,416.02136
133,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02267/ses-20200416/sub-ctsr02267_ses-20200416_sequ-10_space-aligASL_ct.nii.gz,557.4956,466.1549,573.24994,494.31235,935.9099
134,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00992/ses-20140402/sub-ctsr00992_ses-20140402_sequ-15_space-aligASL_ct.nii.gz,549.52454,463.80994,464.73724,432.58734,568.1323
135,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00447/ses-20210609/sub-ctsr00447_ses-20210609_sequ-15_space-aligASL_ct.nii.gz,702.4769,636.7764,552.3022,501.79297,761.83276
136,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01646/ses-20201119/sub-ctsr01646_ses-20201119_sequ-19_space-aligASL_ct.nii.gz,863.4997,770.7702,701.9132,672.76746,1013.4609
137,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01140/ses-20110918/sub-ctsr01140_ses-20110918_sequ-16_space-aligASL_ct.nii.gz,301.73587,219.30103,280.86774,250.78253,253.85757
138,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00864/ses-20131218/sub-ctsr00864_ses-20131218_sequ-13_space-aligASL_ct.nii.gz,465.04153,357.6399,410.4392,329.90106,404.9663
139,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02621/ses-20090408/sub-ctsr02621_ses-20090408_sequ-6_space-aligASL_ct.nii.gz,635.6137,586.77875,458.79987,473.5595,645.2213
140,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00302/ses-20200411/sub-ctsr00302_ses-20200411_sequ-8_space-aligASL_ct.nii.gz,651.4005,582.54767,475.68262,486.82556,808.56445
141,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01928/ses-20180528/sub-ctsr01928_ses-20180528_sequ-18_space-aligASL_ct.nii.gz,492.5966,440.18997,636.48956,526.1385,922.3104
142,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01673/ses-20150119/sub-ctsr01673_ses-20150119_sequ-11_space-aligASL_ct.nii.gz,447.03308,414.1897,364.58664,356.5823,454.72614
143,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01080/ses-20140423/sub-ctsr01080_ses-20140423_sequ-8_space-aligASL_ct.nii.gz,380.5404,364.90765,334.40808,344.4839,389.39618
144,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02356/ses-20090902/sub-ctsr02356_ses-20090902_sequ-12_space-aligASL_ct.nii.gz,327.17725,313.1543,296.95337,298.88126,454.16708
145,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01333/ses-20140507/sub-ctsr01333_ses-20140507_sequ-11_space-aligASL_ct.nii.gz,738.15625,797.55786,616.08734,610.40533,876.4329
146,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02652/ses-20170415/sub-ctsr02652_ses-20170415_sequ-14_space-aligASL_ct.nii.gz,556.2987,515.27246,471.5487,427.82297,561.8052
147,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02190/ses-20170622/sub-ctsr02190_ses-20170622_sequ-24_space-aligASL_ct.nii.gz,782.6796,722.2821,676.6109,670.4684,969.37683
148,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00919/ses-20170805/sub-ctsr00919_ses-20170805_sequ-21_space-aligASL_ct.nii.gz,626.90704,599.3682,526.3175,449.1723,544.4966
149,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00792/ses-20101130/sub-ctsr00792_ses-20101130_sequ-1201_space-aligASL_ct.nii.gz,279.33438,267.22244,261.84283,278.35962,369.75958
150,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00349/ses-20150417/sub-ctsr00349_ses-20150417_sequ-19_space-aligASL_ct.nii.gz,673.24133,591.9448,510.99158,501.76074,620.9619
151,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00491/ses-20170806/sub-ctsr00491_ses-20170806_sequ-21_space-aligASL_ct.nii.gz,908.7257,855.93164,763.2726,652.3104,792.9487
152,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00459/ses-20150505/sub-ctsr00459_ses-20150505_sequ-11_space-aligASL_ct.nii.gz,560.1116,513.4237,504.6605,485.50735,615.88074
153,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02429/ses-20160923/sub-ctsr02429_ses-20160923_sequ-11_space-aligASL_ct.nii.gz,629.9766,628.63763,639.7486,786.665,1164.83
154,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02616/ses-20110511/sub-ctsr02616_ses-20110511_sequ-18_space-aligASL_ct.nii.gz,217.84204,229.15358,268.2858,295.7122,424.69406
155,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00439/ses-20090603/sub-ctsr00439_ses-20090603_sequ-12_space-aligASL_ct.nii.gz,349.62268,348.35382,334.20538,288.17838,416.4462
156,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00562/ses-20181023/sub-ctsr00562_ses-20181023_sequ-19_space-aligASL_ct.nii.gz,481.10895,432.35364,394.15884,361.09885,549.1601
157,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00769/ses-20210801/sub-ctsr00769_ses-20210801_sequ-16_space-aligASL_ct.nii.gz,669.39825,644.28656,629.45667,664.3256,884.9021
158,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00387/ses-20140508/sub-ctsr00387_ses-20140508_sequ-11_space-aligASL_ct.nii.gz,347.5501,321.97897,307.2086,267.19208,295.24738
159,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00148/ses-20190718/sub-ctsr00148_ses-20190718_sequ-24_space-aligASL_ct.nii.gz,683.3064,635.2634,563.41296,601.4063,809.62994
160,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01200/ses-20180913/sub-ctsr01200_ses-20180913_sequ-15_space-aligASL_ct.nii.gz,723.14734,684.2662,677.4427,755.7912,885.28674
161,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00819/ses-20131214/sub-ctsr00819_ses-20131214_sequ-15_space-aligASL_ct.nii.gz,388.6374,370.3348,340.53122,307.55588,407.6707
162,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00319/ses-20140718/sub-ctsr00319_ses-20140718_sequ-12_space-aligASL_ct.nii.gz,326.1899,298.02298,307.53326,365.65393,480.68457
163,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01282/ses-20110822/sub-ctsr01282_ses-20110822_sequ-16_space-aligASL_ct.nii.gz,354.37585,337.69995,254.761,303.26083,404.51678
164,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00068/ses-20190724/sub-ctsr00068_ses-20190724_sequ-12_space-aligASL_ct.nii.gz,468.3888,373.63855,363.5841,441.78622,662.7069
165,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00817/ses-20140627/sub-ctsr00817_ses-20140627_sequ-19_space-aligASL_ct.nii.gz,755.067,666.1986,614.07764,575.2738,814.9502
166,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00233/ses-20200627/sub-ctsr00233_ses-20200627_sequ-15_space-aligASL_ct.nii.gz,863.7388,796.3887,713.2784,612.6193,674.65076
167,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01178/ses-20140417/sub-ctsr01178_ses-20140417_sequ-14_space-aligASL_ct.nii.gz,352.596,365.94196,350.61395,329.55225,410.3398
168,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01232/ses-20091202/sub-ctsr01232_ses-20091202_sequ-1001_space-aligASL_ct.nii.gz,390.80286,345.31458,291.87704,280.22726,328.79007
169,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01036/ses-20131028/sub-ctsr01036_ses-20131028_sequ-17_space-aligASL_ct.nii.gz,659.8706,590.3797,544.2699,485.43616,642.1411
170,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00634/ses-20170317/sub-ctsr00634_ses-20170317_sequ-14_space-aligASL_ct.nii.gz,482.70654,447.2787,436.32593,602.19135,755.1577
171,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01360/ses-20181024/sub-ctsr01360_ses-20181024_sequ-16_space-aligASL_ct.nii.gz,554.6948,525.16455,476.81506,371.72147,610.665
172,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00502/ses-20151205/sub-ctsr00502_ses-20151205_sequ-9_space-aligASL_ct.nii.gz,725.48535,676.3456,611.6362,531.4311,640.94275
173,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00188/ses-20190511/sub-ctsr00188_ses-20190511_sequ-23_space-aligASL_ct.nii.gz,469.4809,431.59286,410.51218,380.5412,582.6975
174,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00741/ses-20180514/sub-ctsr00741_ses-20180514_sequ-21_space-aligASL_ct.nii.gz,561.3017,535.9961,511.58246,486.4172,676.20306
175,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00566/ses-20170202/sub-ctsr00566_ses-20170202_sequ-11_space-aligASL_ct.nii.gz,590.3194,536.9669,498.5538,477.3984,593.36066
176,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00724/ses-20140110/sub-ctsr00724_ses-20140110_sequ-13_space-aligASL_ct.nii.gz,762.7246,695.8878,636.0987,582.97876,818.33716
177,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00602/ses-20180712/sub-ctsr00602_ses-20180712_sequ-27_space-aligASL_ct.nii.gz,552.58734,543.1332,515.8877,495.46576,702.4533
178,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01980/ses-20150513/sub-ctsr01980_ses-20150513_sequ-11_space-aligASL_ct.nii.gz,308.7615,345.54874,261.61066,289.10455,426.47733
179,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01138/ses-20110719/sub-ctsr01138_ses-20110719_sequ-9_space-aligASL_ct.nii.gz,652.5824,603.2695,507.30655,578.8202,797.4898
180,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02699/ses-20141022/sub-ctsr02699_ses-20141022_sequ-15_space-aligASL_ct.nii.gz,800.15424,706.5652,654.91266,559.422,518.8289
181,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01999/ses-20180122/sub-ctsr01999_ses-20180122_sequ-29_space-aligASL_ct.nii.gz,350.1726,327.8831,322.49072,389.42828,507.9076
182,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00063/ses-20201115/sub-ctsr00063_ses-20201115_sequ-18_space-aligASL_ct.nii.gz,537.8091,494.4259,458.37244,433.83896,534.1846
183,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01345/ses-20090315/sub-ctsr01345_ses-20090315_sequ-10_space-aligASL_ct.nii.gz,415.42548,391.69528,366.6565,344.87988,471.96387
184,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01569/ses-20161119/sub-ctsr01569_ses-20161119_sequ-8_space-aligASL_ct.nii.gz,737.63135,654.7104,539.57074,548.54083,749.42285
185,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00033/ses-20210817/sub-ctsr00033_ses-20210817_sequ-12_space-aligASL_ct.nii.gz,806.8836,739.11816,675.74316,607.4516,690.4601
186,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01249/ses-20181118/sub-ctsr01249_ses-20181118_sequ-10_space-aligASL_ct.nii.gz,583.7428,460.39066,471.59482,444.02917,745.4546
187,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01274/ses-20140525/sub-ctsr01274_ses-20140525_sequ-8_space-aligASL_ct.nii.gz,309.8118,290.041,288.59784,294.7964,366.79645
188,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00024/ses-20170923/sub-ctsr00024_ses-20170923_sequ-603_space-aligASL_ct.nii.gz,782.1329,822.53656,713.1699,613.4983,682.6412
189,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02194/ses-20150106/sub-ctsr02194_ses-20150106_sequ-13_space-aligASL_ct.nii.gz,743.959,697.6581,652.5724,623.65936,947.7317
190,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00732/ses-20070815/sub-ctsr00732_ses-20070815_sequ-15_space-aligASL_ct.nii.gz,456.89978,416.00925,386.00848,364.3265,436.49222
191,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00534/ses-20161113/sub-ctsr00534_ses-20161113_sequ-12_space-aligASL_ct.nii.gz,973.2179,914.10944,797.6067,720.38367,796.62134
192,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00840/ses-20200305/sub-ctsr00840_ses-20200305_sequ-11_space-aligASL_ct.nii.gz,723.90674,760.9863,805.86487,816.15546,1196.6075
193,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00994/ses-20130703/sub-ctsr00994_ses-20130703_sequ-13_space-aligASL_ct.nii.gz,427.2866,435.9714,436.47046,470.72372,614.549
194,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02640/ses-20180815/sub-ctsr02640_ses-20180815_sequ-404_space-aligASL_ct.nii.gz,717.0863,674.5565,758.7271,730.0854,1038.4055
195,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01529/ses-20140412/sub-ctsr01529_ses-20140412_sequ-20_space-aligASL_ct.nii.gz,452.79645,449.65405,416.63834,478.8698,674.2025
196,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02637/ses-20190831/sub-ctsr02637_ses-20190831_sequ-19_space-aligASL_ct.nii.gz,677.4416,616.39984,493.76312,607.415,785.2156
197,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01650/ses-20190630/sub-ctsr01650_ses-20190630_sequ-11_space-aligASL_ct.nii.gz,624.9462,559.2344,508.22986,482.91064,723.1664
198,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01081/ses-20140719/sub-ctsr01081_ses-20140719_sequ-23_space-aligASL_ct.nii.gz,949.7112,859.0442,740.5676,597.36456,486.41653
199,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00771/ses-20210218/sub-ctsr00771_ses-20210218_sequ-16_space-aligASL_ct.nii.gz,748.8544,709.75006,617.8338,528.98737,523.5122
200,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01077/ses-20141119/sub-ctsr01077_ses-20141119_sequ-15_space-aligASL_ct.nii.gz,857.09906,782.1981,692.00696,682.21094,857.0662
201,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00980/ses-20190618/sub-ctsr00980_ses-20190618_sequ-23_space-aligASL_ct.nii.gz,642.4594,565.94,524.2382,514.00964,775.90045
202,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00415/ses-20181221/sub-ctsr00415_ses-20181221_sequ-24_space-aligASL_ct.nii.gz,580.608,522.8168,500.33337,604.15564,820.4969
203,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00409/ses-20200202/sub-ctsr00409_ses-20200202_sequ-23_space-aligASL_ct.nii.gz,547.523,528.963,505.66577,491.8568,613.11426
204,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01632/ses-20120620/sub-ctsr01632_ses-20120620_sequ-10_space-aligASL_ct.nii.gz,334.23334,319.56125,325.0329,341.02618,465.837
205,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00644/ses-20140917/sub-ctsr00644_ses-20140917_sequ-23_space-aligASL_ct.nii.gz,671.4008,602.6952,534.59674,523.6701,772.812
206,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00710/ses-20190326/sub-ctsr00710_ses-20190326_sequ-16_space-aligASL_ct.nii.gz,734.84265,676.27484,562.3984,521.93964,614.9073
207,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01794/ses-20120603/sub-ctsr01794_ses-20120603_sequ-12_space-aligASL_ct.nii.gz,409.92734,277.28867,352.11417,334.06497,449.69217
208,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00119/ses-20171118/sub-ctsr00119_ses-20171118_sequ-12_space-aligASL_ct.nii.gz,576.49255,502.72922,431.01996,383.24362,551.1059
209,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01866/ses-20130808/sub-ctsr01866_ses-20130808_sequ-3_space-aligASL_ct.nii.gz,1044.4003,970.45825,821.6346,666.4252,644.9272
210,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ced0355/ses-20150206/sub-ced0355_ses-20150206_sequ-25_space-aligASL_ct.nii.gz,704.3726,645.30756,653.5538,599.51044,692.0271
211,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02619/ses-20091207/sub-ctsr02619_ses-20091207_sequ-18_space-aligASL_ct.nii.gz,732.478,687.2992,674.5333,616.3834,858.35406
212,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00569/ses-20160901/sub-ctsr00569_ses-20160901_sequ-14_space-aligASL_ct.nii.gz,492.2231,459.3912,516.6086,423.398,630.50006
213,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01269/ses-20160714/sub-ctsr01269_ses-20160714_sequ-8_space-aligASL_ct.nii.gz,680.8802,622.03436,569.59906,493.5991,637.90063
214,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01098/ses-20070519/sub-ctsr01098_ses-20070519_sequ-23_space-aligASL_ct.nii.gz,269.29453,266.33542,173.07455,230.45702,298.622
215,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02268/ses-20200302/sub-ctsr02268_ses-20200302_sequ-26_space-aligASL_ct.nii.gz,548.74347,571.6229,488.3804,507.62558,755.1545
216,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00341/ses-20170403/sub-ctsr00341_ses-20170403_sequ-11_space-aligASL_ct.nii.gz,368.24973,363.46445,346.32565,269.3066,426.83524
217,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00284/ses-20141026/sub-ctsr00284_ses-20141026_sequ-14_space-aligASL_ct.nii.gz,414.03455,402.47977,401.3805,402.49365,467.3134
218,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00985/ses-20170526/sub-ctsr00985_ses-20170526_sequ-30_space-aligASL_ct.nii.gz,655.13855,630.3722,593.1881,556.0205,602.92267
219,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01364/ses-20181211/sub-ctsr01364_ses-20181211_sequ-35_space-aligASL_ct.nii.gz,805.70605,762.4774,700.7738,655.32806,757.86456
220,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00652/ses-20120503/sub-ctsr00652_ses-20120503_sequ-16_space-aligASL_ct.nii.gz,368.36722,346.99744,329.06375,297.75394,305.17844
221,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01211/ses-20160414/sub-ctsr01211_ses-20160414_sequ-20_space-aligASL_ct.nii.gz,1132.3204,997.4763,841.49994,796.54486,998.35254
222,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00318/ses-20141015/sub-ctsr00318_ses-20141015_sequ-18_space-aligASL_ct.nii.gz,821.8534,751.17883,652.16815,570.32965,704.36725
223,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00253/ses-20111203/sub-ctsr00253_ses-20111203_sequ-23_space-aligASL_ct.nii.gz,287.68448,293.32013,298.57352,291.253,316.94507
224,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00962/ses-20120518/sub-ctsr00962_ses-20120518_sequ-18_space-aligASL_ct.nii.gz,251.4565,303.92618,296.21417,279.04562,381.7302
225,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00598/ses-20191122/sub-ctsr00598_ses-20191122_sequ-38_space-aligASL_ct.nii.gz,596.3984,558.74603,550.9175,530.03467,903.17285
226,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00936/ses-20210511/sub-ctsr00936_ses-20210511_sequ-13_space-aligASL_ct.nii.gz,690.99713,644.6844,584.28174,512.1562,672.37134
227,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00109/ses-20210125/sub-ctsr00109_ses-20210125_sequ-19_space-aligASL_ct.nii.gz,518.38385,493.921,480.20734,483.2401,623.19275
228,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00687/ses-20130527/sub-ctsr00687_ses-20130527_sequ-29_space-aligASL_ct.nii.gz,603.73065,554.17004,500.69064,430.67444,585.2852
229,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ced0094/ses-20170201/sub-ced0094_ses-20170201_sequ-11_space-aligASL_ct.nii.gz,361.7652,346.10477,345.88806,362.37778,417.04236
230,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01893/ses-20190330/sub-ctsr01893_ses-20190330_sequ-11_space-aligASL_ct.nii.gz,676.5215,769.2224,737.8002,766.3956,1190.1434
231,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00098/ses-20110405/sub-ctsr00098_ses-20110405_sequ-15_space-aligASL_ct.nii.gz,153.83711,149.75891,160.81812,181.66968,301.01584
232,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00307/ses-20181027/sub-ctsr00307_ses-20181027_sequ-10_space-aligASL_ct.nii.gz,565.3556,573.15967,573.40704,578.22516,775.21185
233,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00545/ses-20110804/sub-ctsr00545_ses-20110804_sequ-12_space-aligASL_ct.nii.gz,368.3451,329.4385,321.73328,323.7843,397.47998
234,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr00883/ses-20201006/sub-ctsr00883_ses-20201006_sequ-12_space-aligASL_ct.nii.gz,940.4785,963.9454,740.74866,818.499,951.6878
235,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01261/ses-20170523/sub-ctsr01261_ses-20170523_sequ-17_space-aligASL_ct.nii.gz,457.40234,433.31784,408.47,390.0009,545.70654
236,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01350/ses-20201209/sub-ctsr01350_ses-20201209_sequ-17_space-aligASL_ct.nii.gz,790.6563,738.3139,664.58344,563.3681,618.80597
237,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01436/ses-20170616/sub-ctsr01436_ses-20170616_sequ-16_space-aligASL_ct.nii.gz,335.56784,372.3267,365.57162,314.92334,442.7948
238,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr01072/ses-20170808/sub-ctsr01072_ses-20170808_sequ-12_space-aligASL_ct.nii.gz,725.6343,688.03723,614.53033,591.1362,840.17816
239,/mnt/8tb_slot8/jonas/datasets/CT_nofx/derivatives/sub-ctsr02290/ses-20161024/sub-ctsr02290_ses-20161024_sequ-16_space-aligASL_ct.nii.gz,697.2744,638.8612,575.4364,550.10406,849.9162
